time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
6.235009,0.058930,-0.078593,-0.358060
6.255060,0.059989,-0.083962,-0.352742
6.265069,0.065324,-0.081843,-0.352717
6.275110,0.060001,-0.081846,-0.348459
6.285119,0.055731,-0.081812,-0.352743
6.295160,0.064259,-0.078611,-0.358046
6.305169,0.061075,-0.071105,-0.362292
6.305169,0.061075,-0.071105,-0.362292
6.315210,0.054663,-0.077491,-0.362340
6.325219,0.065305,-0.083939,-0.361273
6.335260,0.062108,-0.085006,-0.359150
6.355310,0.062148,-0.065743,-0.367605
6.355310,0.062148,-0.065743,-0.367605
6.375360,0.066340,-0.089231,-0.371977
6.385400,0.069543,-0.087106,-0.371958
6.385400,0.069543,-0.087106,-0.371958
6.395410,0.058911,-0.074225,-0.378336
6.405450,0.063177,-0.074249,-0.376188
6.415460,0.053539,-0.088076,-0.381621
6.425500,0.068451,-0.091328,-0.381595
6.435510,0.061012,-0.085985,-0.377317
6.455576,0.064214,-0.079547,-0.385824
6.465616,0.051416,-0.081631,-0.388006
6.475626,0.058840,-0.092314,-0.392308
6.485666,0.060964,-0.097681,-0.388055
6.495676,0.057792,-0.085903,-0.392281
6.505716,0.058862,-0.083766,-0.393336
6.515726,0.057781,-0.091253,-0.390170
