time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
4.864509,0.006124,-0.029326,-0.126171
4.874549,0.006122,-0.027165,-0.131502
4.884590,0.007178,-0.026060,-0.140039
4.894599,0.010377,-0.026075,-0.138962
4.904640,0.016751,-0.027108,-0.150700
4.914649,0.031671,-0.026073,-0.153859
4.924690,0.014612,-0.027076,-0.156047
4.934699,0.022050,-0.028107,-0.168850
4.944740,0.023148,-0.017442,-0.166660
4.954749,0.029502,-0.025950,-0.178433
4.964790,0.018819,-0.026913,-0.193422
4.974799,0.026304,-0.027013,-0.177379
4.984840,0.037973,-0.026879,-0.213665
5.004890,0.026274,-0.025844,-0.198737
5.014930,0.058211,-0.034445,-0.208304
5.024940,0.031587,-0.025810,-0.209405
5.034981,0.046486,-0.030095,-0.216861
5.044990,0.072051,-0.033367,-0.220011
5.055030,0.034761,-0.025745,-0.225419
5.065040,0.070986,-0.027978,-0.229602
5.075080,0.074152,-0.036507,-0.234975
5.085090,0.057121,-0.026825,-0.238181
5.095130,0.065624,-0.030011,-0.247786
5.105140,0.081608,-0.030052,-0.249879
5.115180,0.064548,-0.028899,-0.256330
5.125221,0.072002,-0.028903,-0.260582
5.135230,0.075197,-0.023518,-0.272298
5.145271,0.068800,-0.027799,-0.265926
5.155280,0.077328,-0.021369,-0.276555
5.165321,0.094368,-0.023540,-0.280791
5.175330,0.061357,-0.017060,-0.273374
5.185371,0.102876,-0.024585,-0.291454
5.195381,0.085864,-0.013885,-0.283973
5.215454,0.102878,-0.022439,-0.293580
5.225494,0.082651,-0.012751,-0.295727
5.235504,0.091167,-0.012744,-0.303181
5.245544,0.093305,-0.012771,-0.298902
5.255584,0.085845,-0.008440,-0.306380
5.265594,0.084782,-0.007368,-0.306378
5.275634,0.089041,-0.006294,-0.310634
5.285644,0.095413,-0.010551,-0.318114
5.295684,0.054967,0.005569,-0.311740
5.305694,0.101806,-0.009489,-0.321296
5.315734,0.080492,-0.010502,-0.318155
5.325744,0.053876,0.003498,-0.324571
5.335784,0.103933,-0.009480,-0.324494
5.355834,0.065552,-0.010393,-0.331014
5.365844,0.078369,0.001328,-0.334128
5.375884,0.059181,-0.005063,-0.324597
5.385925,0.082578,-0.017904,-0.335275
5.395935,0.048506,-0.007129,-0.332114
5.405975,0.080434,-0.018935,-0.341696
5.415985,0.059130,-0.017828,-0.335340
5.426025,0.053803,-0.013508,-0.341743
5.436035,0.082556,-0.021067,-0.343836
5.446075,0.037805,-0.014499,-0.347133
5.456085,0.046303,-0.025206,-0.347161
5.466125,0.056960,-0.022006,-0.353525
5.476135,0.038845,-0.019807,-0.354633
5.496185,0.016460,-0.019724,-0.356831
5.506225,0.049453,-0.033684,-0.363215
5.516265,0.032421,-0.022924,-0.368552
5.526275,0.018572,-0.020743,-0.368580
5.536315,0.037687,-0.039978,-0.379301
5.546325,0.012165,-0.019609,-0.378207
5.566375,0.011094,-0.022819,-0.376088
5.576415,0.035586,-0.022833,-0.389908
5.586425,0.043023,-0.034630,-0.384602
5.596466,0.014278,-0.019555,-0.391019
5.606475,0.047281,-0.029243,-0.397383
5.616516,0.032383,-0.022803,-0.394189
5.626525,0.062199,-0.027126,-0.403741
5.636566,0.025963,-0.020550,-0.414492
5.646606,0.030239,-0.017370,-0.412329
5.656616,0.067521,-0.023889,-0.414393
5.666656,0.035542,-0.022691,-0.419817
5.676666,0.049392,-0.027028,-0.415526
5.686706,0.049400,-0.020590,-0.421905
5.696716,0.060052,-0.023839,-0.419755
5.706756,0.065352,-0.028072,-0.431510
5.716766,0.032337,-0.018349,-0.432624
5.726806,0.090921,-0.031354,-0.432523
5.736816,0.053600,-0.032255,-0.442245
5.746856,0.048286,-0.025820,-0.444365
5.756866,0.082371,-0.035563,-0.440044
5.766906,0.046130,-0.030045,-0.452937
5.776947,0.080225,-0.035510,-0.449664
5.786956,0.091915,-0.039749,-0.464607
5.796997,0.046092,-0.026694,-0.483900
5.807006,0.104684,-0.048344,-0.462476
5.817047,0.078048,-0.042898,-0.466796
5.827056,0.084433,-0.048274,-0.463600
5.837097,0.106807,-0.045092,-0.474205
5.847106,0.080166,-0.041786,-0.477467
5.857147,0.123836,-0.051535,-0.478461
