time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
5.535069,-0.002208,-0.025603,-0.004400
5.545109,-0.009639,-0.017056,-0.000107
5.555149,-0.006444,-0.014905,-0.005429
5.565159,-0.002181,-0.018148,-0.000092
5.585209,0.005254,-0.024554,-0.005443
5.595249,-0.003243,-0.017082,0.000978
5.605259,-0.006470,-0.024516,-0.005475
5.615299,0.005266,-0.022439,-0.001160
5.625340,-0.011786,-0.021310,-0.002270
5.635349,0.004185,-0.024541,-0.007582
5.655399,-0.001137,-0.022393,-0.006518
5.665440,-0.017108,-0.020235,-0.000143
5.675449,-0.001140,-0.023461,-0.006523
5.685490,-0.013919,-0.020220,-0.005475
5.695530,-0.012850,-0.020234,-0.003336
5.705540,-0.007526,-0.021314,-0.004394
5.715580,-0.011781,-0.020247,-0.001197
5.725590,-0.005407,-0.025588,-0.005477
5.735630,-0.008596,-0.023452,-0.003339
5.745640,-0.012851,-0.022385,-0.000141
5.755680,0.004194,-0.022415,-0.005436
5.765720,-0.011780,-0.022404,0.003066
5.775730,-0.000078,-0.026683,-0.003331
5.795780,-0.011800,-0.026650,-0.002295
5.795780,-0.011800,-0.026650,-0.002295
5.805821,-0.007538,-0.024508,-0.006546
5.815830,-0.019238,-0.017004,-0.004406
5.825871,-0.021380,-0.020196,-0.005496
5.835911,-0.016052,-0.020208,-0.006549
5.845921,-0.011785,-0.022388,-0.000138
5.865971,-0.008588,-0.021321,-0.002261
5.865971,-0.008588,-0.021321,-0.002261
5.876011,0.004188,-0.026707,-0.001183
5.886021,-0.009648,-0.019181,-0.002254
5.896061,0.002052,-0.027763,-0.002262
5.906101,-0.002193,-0.024576,0.004151
5.916111,-0.001129,-0.022418,-0.001177
5.936161,-0.002205,-0.025613,-0.002264
5.936161,-0.002205,-0.025613,-0.002264
5.946201,-0.011773,-0.019195,0.002013
5.956211,-0.006465,-0.024531,-0.002270
5.966251,-0.016054,-0.025588,0.001971
5.976292,-0.008585,-0.022409,0.002007
5.986302,-0.010722,-0.024538,0.001991
6.006352,-0.006462,-0.024542,-0.000134
6.016392,-0.001120,-0.020292,0.000969
6.026402,-0.001122,-0.023516,0.005227
6.036442,-0.002202,-0.026701,0.002004
6.046482,-0.011779,-0.023487,0.006266
6.056492,0.010573,-0.029926,-0.002249
6.086582,-0.007509,-0.019214,0.003093
6.096592,0.000993,-0.023473,-0.005449
6.106632,-0.008572,-0.015986,-0.001168
6.116673,-0.003253,-0.019202,-0.002236
6.126682,-0.019241,-0.016994,-0.006543
6.136723,-0.004301,-0.014947,0.002054
6.146732,-0.008577,-0.013815,-0.008635
6.156773,-0.005383,-0.020278,0.000957
6.166782,-0.009644,-0.014884,-0.007575
6.176823,-0.000044,-0.016019,-0.000076
6.186863,-0.007523,-0.020246,-0.004389
6.196873,-0.001138,-0.025622,-0.001193
6.206913,-0.004314,-0.020292,0.003097
